   14   24   30    1   14     /SILICON            /GCR PROJECT      
--------------------------------------------------------------------------------
    4    2    2    1    2    2    4    3    4    2    2    1    2    1    1
--------------------------------------------------------------------------------
   8.00000   8.34783   8.69565   9.04348   9.39130   9.73913  10.08696  10.43478
  10.78261  11.13043  11.47826  11.82609  12.17391  12.52174  12.86957  13.21739
  13.56522  13.91304  14.26087  14.60870  14.95652  15.30435  15.65217  16.00000
  -0.69897  -0.53086  -0.36276  -0.19465  -0.02655   0.14156   0.30966   0.47777
   0.64587   0.81398   0.98209   1.15019   1.31830   1.48640   1.65451   1.82261
   1.99072   2.15882   2.32693   2.49504   2.66314   2.83125   2.99935   3.16746
   3.33556   3.50367   3.67177   3.83988   4.00799   4.17609
---------------------/ IGRD= 1  / IPRT= 0  /--------/ Z1= 1   / DATE= 15/03/13
 -24.41072 -24.41042 -24.41062 -24.41207 -24.40656 -24.40019 -24.40520 -24.40700
 -24.40652 -24.41062 -24.41243 -24.42849 -24.46756 -24.51190 -24.55626 -24.60061
 -24.41699 -24.41699 -24.41699 -24.41699 -24.41699 -24.41700 -24.41698 -24.41698
 -24.41710 -24.41676 -24.41699 -24.41861 -24.41247 -24.40532 -24.41072 -24.41223
 -24.41067 -24.41332 -24.41176 -24.42293 -24.45661 -24.49548 -24.53435 -24.57322
 -24.42336 -24.42336 -24.42336 -24.42336 -24.42335 -24.42336 -24.42335 -24.42334
 -24.42348 -24.42311 -24.42335 -24.42514 -24.41837 -24.41045 -24.41625 -24.41746
 -24.41482 -24.41602 -24.41110 -24.41737 -24.44566 -24.47905 -24.51244 -24.54584
---------------------/ IGRD= 2  / IPRT= 0  /--------/ Z1= 1   / DATE= 15/03/13
 -29.36353 -29.71011 -30.06200 -30.41923 -30.77912 -31.14266 -31.50653 -31.86693
 -32.22301 -32.56805 -32.89433 -33.19685 -33.47447 -33.73251 -33.97989 -34.22022
 -34.45562 -34.68673 -34.91106 -35.11644 -35.30076 -35.48032 -35.65988 -35.83944
 -29.39984 -29.74704 -30.07744 -30.38786 -30.67930 -30.95987 -31.23195 -31.49330
 -31.73871 -31.95657 -32.12994 -32.24203 -32.29388 -32.29970 -32.27939 -32.24494
 -32.20441 -32.16279 -32.12354 -32.09755 -32.08755 -32.08117 -32.07480 -32.06843
 -29.27298 -29.52675 -29.71851 -29.84407 -29.91317 -29.94757 -29.96343 -29.97026
 -29.97212 -29.97192 -29.97142 -29.97106 -29.97102 -29.97134 -29.97191 -29.97270
 -29.97418 -29.97679 -29.98098 -29.99451 -30.01977 -30.04769 -30.07562 -30.10354
 -28.39573 -28.41357 -28.41766 -28.41859 -28.42017 -28.42277 -28.42582 -28.42890
 -28.43220 -28.43530 -28.43763 -28.43885 -28.43921 -28.43820 -28.43569 -28.43466
 -28.43529 -28.43672 -28.44233 -28.46975 -28.52367 -28.58361 -28.64355 -28.70349
 -27.29839 -27.30375 -27.30790 -27.31010 -27.31042 -27.30982 -27.30883 -27.30765
 -27.30641 -27.30520 -27.30434 -27.30411 -27.30322 -27.30217 -27.30275 -27.30462
 -27.30923 -27.31966 -27.34189 -27.40614 -27.51925 -27.64340 -27.76756 -27.89173
 -26.48108 -26.48049 -26.47983 -26.47953 -26.47947 -26.47957 -26.47974 -26.47995
