   10   24   30    1   10     /NEON               /GCR PROJECT      
--------------------------------------------------------------------------------
    2    2    4    3    4    2    2    1    2    1    1
--------------------------------------------------------------------------------
   7.69897   8.00000   8.30103   8.69897   9.00000   9.30103   9.69897  10.00000
  10.30103  10.69897  11.00000  11.30103  11.69897  12.00000  12.30103  12.69897
  13.00000  13.30103  13.69897  14.00000  14.30103  14.69897  15.00000  15.30103
  -0.69877  -0.52268  -0.30083  -0.15470   0.00020   0.17629   0.30123   0.47732
   0.69917   0.84530   1.00020   1.17629   1.30123   1.47732   1.69917   1.84530
   2.00020   2.17629   2.30123   2.47732   2.69917   2.84530   3.00020   3.17629
   3.30123   3.47732   3.69917   3.84530   4.00020   4.17629
---------------------/ IGRD= 1  / IPRT= 0  /--------/ Z1= 1   / DATE= 11/06/14
 -25.55978 -25.55979 -25.55983 -25.55988 -25.55988 -25.55987 -25.55987 -25.55985
 -25.55980 -25.55990 -25.55997 -25.55929 -25.55785 -25.55699 -25.55588 -25.55203
 -25.54588 -25.53704 -25.53098 -25.53732 -25.55121 -25.58162 -25.62109 -25.68881
 -25.55121 -25.55122 -25.55126 -25.55127 -25.55125 -25.55140 -25.55101 -25.55004
 -25.54965 -25.54982 -25.54980 -25.54980 -25.54944 -25.54854 -25.54714 -25.54384
 -25.53941 -25.53292 -25.52788 -25.53238 -25.54472 -25.57375 -25.61155 -25.67716
 -25.55930 -25.55929 -25.55926 -25.55921 -25.55921 -25.55926 -25.55914 -25.55883
 -25.55872 -25.55874 -25.55872 -25.55893 -25.55872 -25.55772 -25.55674 -25.55446
 -25.55068 -25.54507 -25.54042 -25.54390 -25.55480 -25.58150 -25.61688 -25.67912
 -25.57382 -25.57382 -25.57383 -25.57385 -25.57385 -25.57383 -25.57387 -25.57394
 -25.57398 -25.57395 -25.57394 -25.57405 -25.57366 -25.57266 -25.57185 -25.57004
 -25.56670 -25.56146 -25.55763 -25.56157 -25.57101 -25.59524 -25.62960 -25.68820
 -25.60436 -25.60436 -25.60436 -25.60436 -25.60436 -25.60436 -25.60435 -25.60433
 -25.60434 -25.60431 -25.60429 -25.60445 -25.60406 -25.60287 -25.60172 -25.60012
 -25.59791 -25.59402 -25.59069 -25.59352 -25.60160 -25.62348 -25.65484 -25.70906
 -25.64863 -25.64863 -25.64863 -25.64863 -25.64863 -25.64863 -25.64863 -25.64863
 -25.64863 -25.64863 -25.64864 -25.64861 -25.64868 -25.64868 -25.64798 -25.64590
 -25.64370 -25.64112 -25.63837 -25.63923 -25.64611 -25.66546 -25.69150 -25.73871
 -25.68141 -25.68141 -25.68141 -25.68141 -25.68141 -25.68141 -25.68141 -25.68141
 -25.68141 -25.68142 -25.68142 -25.68138 -25.68148 -25.68154 -25.68081 -25.67857
 -25.67621 -25.67333 -25.67073 -25.67183 -25.67706 -25.69381 -25.71888 -25.76213
 -25.71582 -25.71582 -25.71582 -25.71582 -25.71582 -25.71582 -25.71582 -25.71582
 -25.71582 -25.71583 -25.71584 -25.71578 -25.71592 -25.71600 -25.71503 -25.71308
 -25.71179 -25.70936 -25.70585 -25.70583 -25.71057 -25.72605 -25.74806 -25.78661
 -25.75448 -25.75448 -25.75448 -25.75448 -25.75448 -25.75448 -25.75448 -25.75448
 -25.75447 -25.75449 -25.75450 -25.75440 -25.75464 -25.75487 -25.75360 -25.75211
 -25.75244 -25.75087 -25.74602 -25.74418 -25.74885 -25.76344 -25.78106 -25.81390
 -25.78190 -25.78190 -25.78190 -25.78190 -25.78190 -25.78190 -25.78190 -25.78190
 -25.78189 -25.78192 -25.78193 -25.78180 -25.78212 -25.78244 -25.78097 -25.77979
 -25.78128 -25.78032 -25.77452 -25.77138 -25.77601 -25.78996 -25.80448 -25.83327
 -25.82056 -25.82056 -25.82056 -25.82056 -25.82056 -25.82056 -25.82056 -25.82056
 -25.82054 -25.82057 -25.82059 -25.82043 -25.82084 -25.82131 -25.81954 -25.81882
 -25.82192 -25.82182 -25.81469 -25.80973 -25.81429 -25.82734 -25.83748 -25.86056
 -25.86926 -25.86926 -25.86926 -25.86926 -25.86926 -25.86926 -25.86926 -25.86925
 -25.86924 -25.86927 -25.86930 -25.86909 -25.86962 -25.87027 -25.86813 -25.86798
 -25.87313 -25.87411 -25.86529 -25.85804 -25.86251 -25.87444 -25.87906 -25.89494
 -25.90134 -25.90134 -25.90134 -25.90134 -25.90134 -25.90134 -25.90134 -25.90133
 -25.90131 -25.90135 -25.90138 -25.90114 -25.90176 -25.90252 -25.90014 -25.90037
 -25.90686 -25.90856 -25.89863 -25.88986 -25.89428 -25.90547 -25.90645 -25.91759
 -25.93534 -25.93534 -25.93534 -25.93534 -25.93534 -25.93534 -25.93534 -25.93533
 -25.93531 -25.93536 -25.93539 -25.93511 -25.93582 -25.93671 -25.93407 -25.93470
 -25.94261 -25.94507 -25.93396 -25.92360 -25.92795 -25.93835 -25.93548 -25.94160
 -25.97400 -25.97400 -25.97400 -25.97399 -25.97399 -25.97399 -25.97399 -25.97399
 -25.97396 -25.97402 -25.97405 -25.97373 -25.97454 -25.97558 -25.97264 -25.97372
 -25.98326 -25.98658 -25.97413 -25.96194 -25.96623 -25.97574 -25.96848 -25.96889
---------------------/ IGRD= 2  / IPRT= 0  /--------/ Z1= 2   / DATE= 11/06/14
 -15.16463 -15.46615 -15.76738 -16.16523 -16.46627 -16.76731 -17.16525 -17.46628
 -17.76731 -18.16525 -18.46628 -18.76731 -19.16525 -19.46628 -19.76731 -20.16525
 -20.46628 -20.76731 -21.16525 -21.46628 -21.76731 -22.16525 -22.46628 -22.76731
 -15.16463 -15.46615 -15.76738 -16.16523 -16.46627 -16.76731 -17.16525 -17.46628
 -17.76731 -18.16525 -18.46628 -18.76731 -19.16525 -19.46628 -19.76731 -20.16525
 -20.46628 -20.76731 -21.16525 -21.46628 -21.76731 -22.16525 -22.46628 -22.76731
 -15.16463 -15.46615 -15.76738 -16.16523 -16.46627 -16.76731 -17.16525 -17.46628
 -17.76731 -18.16525 -18.46628 -18.76731 -19.16525 -19.46628 -19.76731 -20.16525
 -20.46628 -20.76731 -21.16525 -21.46628 -21.76731 -22.16525 -22.46628 -22.76731
 -15.16463 -15.46615 -15.76738 -16.16523 -16.46627 -16.76731 -17.16525 -17.46628
 -17.76731 -18.16525 -18.46628 -18.76731 -19.16525 -19.46628 -19.76731 -20.16525
 -20.46628 -20.76731 -21.16525 -21.46628 -21.76731 -22.16525 -22.46628 -22.76731
 -15.16463 -15.46615 -15.76738 -16.16523 -16.46627 -16.76731 -17.16525 -17.46628
 -17.76731 -18.16525 -18.46628 -18.76731 -19.16525 -19.46628 -19.76731 -20.16525
 -20.46628 -20.76731 -21.16525 -21.46628 -21.76731 -22.16525 -22.46628 -22.76732
 -15.16463 -15.46615 -15.76738 -16.16523 -16.46627 -16.76731 -17.16525 -17.46628
 -17.76731 -18.16525 -18.46628 -18.76731 -19.16525 -19.46628 -19.76731 -20.16525
 -20.46628 -20.76731 -21.16525 -21.46628 -21.76730 -22.16528 -22.46634 -22.76709
 -15.16463 -15.46615 -15.76738 -16.16523 -16.46627 -16.76731 -17.16525 -17.46628
 -17.76731 -18.16525 -18.46628 -18.76731 -19.16525 -19.46628 -19.76731 -20.16525
 -20.46628 -20.76731 -21.16525 -21.46628 -21.76729 -22.16527 -22.46633 -22.76711
 -15.16463 -15.46615 -15.76738 -16.16523 -16.46627 -16.76731 -17.16525 -17.46628
 -17.76731 -18.16525 -18.46628 -18.76731 -19.16525 -19.46628 -19.76731 -20.16525
 -20.46628 -20.76731 -21.16525 -21.46627 -21.76733 -22.16530 -22.46630 -22.76722
 -15.16463 -15.46615 -15.76738 -16.16523 -16.46627 -16.76731 -17.16525 -17.46628
 -17.76731 -18.16525 -18.46628 -18.76731 -19.16525 -19.46628 -19.76731 -20.16525
 -20.46628 -20.76729 -21.16528 -21.46634 -21.76707 -22.16487 -22.46627 -22.76702
 -15.16463 -15.46615 -15.76738 -16.16523 -16.46627 -16.76731 -17.16525 -17.46628
 -17.76731 -18.16525 -18.46628 -18.76731 -19.16525 -19.46628 -19.76731 -20.16525
 -20.46628 -20.76729 -21.16528 -21.46634 -21.76706 -22.16485 -22.46626 -22.76702
 -15.16463 -15.46615 -15.76738 -16.16523 -16.46627 -16.76731 -17.16525 -17.46628
 -17.76731 -18.16525 -18.46628 -18.76731 -19.16525 -19.46628 -19.76731 -20.16525
 -20.46628 -20.76729 -21.16528 -21.46634 -21.76706 -22.16485 -22.46626 -22.76703
 -15.16463 -15.46615 -15.76738 -16.16523 -16.46627 -16.76731 -17.16525 -17.46628
 -17.76731 -18.16525 -18.46628 -18.76731 -19.16525 -19.46628 -19.76731 -20.16525
 -20.46628 -20.76729 -21.16528 -21.46635 -21.76706 -22.16483 -22.46625 -22.76705
 -15.16463 -15.46615 -15.76738 -16.16523 -16.46627 -16.76731 -17.16525 -17.46628
 -17.76731 -18.16525 -18.46628 -18.76731 -19.16525 -19.46628 -19.76731 -20.16525
 -20.46628 -20.76729 -21.16528 -21.46634 -21.76707 -22.16485 -22.46626 -22.76702
 -15.16463 -15.46615 -15.76738 -16.16523 -16.46627 -16.76731 -17.16525 -17.46628
 -17.76731 -18.16525 -18.46628 -18.76731 -19.16525 -19.46628 -19.76731 -20.16525
 -20.46628 -20.76729 -21.16528 -21.46635 -21.76705 -22.16478 -22.46621 -22.76719
 -15.16463 -15.46615 -15.76738 -16.16523 -16.46627 -16.76731 -17.16525 -17.46628
 -17.76731 -18.16525 -18.46628 -18.76731 -19.16525 -19.46628 -19.76731 -20.16525
 -20.46628 -20.76731 -21.16525 -21.46628 -21.76729 -22.16523 -22.46628 -22.76724
 -15.16463 -15.46615 -15.76738 -16.16523 -16.46627 -16.76731 -17.16525 -17.46628
 -17.76731 -18.16525 -18.46628 -18.76731 -19.16525 -19.46628 -19.76731 -20.16525
 -20.46628 -20.76731 -21.16525 -21.46628 -21.76729 -22.16528 -22.46635 -22.76706
 -15.16463 -15.46615 -15.76738 -16.16523 -16.46627 -16.76731 -17.16525 -17.46628
 -17.76731 -18.16525 -18.46628 -18.76731 -19.16525 -19.46628 -19.76731 -20.16525
 -20.46628 -20.76731 -21.16525 -21.46628 -21.76729 -22.16528 -22.46635 -22.76706
 -15.16463 -15.46615 -15.76738 -16.16523 -16.46627 -16.76731 -17.16525 -17.46628
 -17.76731 -18.16525 -18.46628 -18.76731 -19.16525 -19.46628 -19.76731 -20.16525
 -20.46628 -20.76731 -21.16525 -21.46628 -21.76730 -22.16528 -22.46634 -22.76707
 -15.16463 -15.46615 -15.76738 -16.16523 -16.46627 -16.76731 -17.16525 -17.46628
 -17.76731 -18.16525 -18.46628 -18.76731 -19.16525 -19.46628 -19.76731 -20.16525
 -20.46628 -20.76731 -21.16525 -21.46628 -21.76729 -22.16528 -22.46634 -22.76707
 -15.16463 -15.46615 -15.76738 -16.16523 -16.46627 -16.76731 -17.16525 -17.46628
 -17.76731 -18.16525 -18.46628 -18.76731 -19.16525 -19.46628 -19.76731 -20.16525
 -20.46628 -20.76731 -21.16525 -21.46628 -21.76729 -22.16528 -22.46634 -22.76707
 -15.16463 -15.46615 -15.76738 -16.16523 -16.46627 -16.76731 -17.16525 -17.46628
 -17.76731 -18.16525 -18.46628 -18.76731 -19.16525 -19.46628 -19.76731 -20.16525
 -20.46628 -20.76731 -21.16525 -21.46628 -21.76729 -22.16528 -22.46634 -22.76707
 -15.16463 -15.46615 -15.76738 -16.16523 -16.46627 -16.76731 -17.16525 -17.46628
 -17.76731 -18.16525 -18.46628 -18.76731 -19.16525 -19.46628 -19.76731 -20.16525
 -20.46628 -20.76731 -21.16525 -21.46628 -21.76729 -22.16528 -22.46634 -22.76707
 -15.16463 -15.46615 -15.76738 -16.16523 -16.46627 -16.76731 -17.16525 -17.46628
 -17.76731 -18.16525 -18.46628 -18.76731 -19.16525 -19.46628 -19.76731 -20.16525
 -20.46628 -20.76731 -21.16525 -21.46628 -21.76729 -22.16528 -22.46634 -22.76707
 -15.16463 -15.46615 -15.76738 -16.16523 -16.46627 -16.76731 -17.16525 -17.46628
 -17.76731 -18.16525 -18.46628 -18.76731 -19.16525 -19.46628 -19.76731 -20.16525
 -20.46628 -20.76731 -21.16525 -21.46628 -21.76729 -22.16528 -22.46634 -22.76707
 -15.16463 -15.46615 -15.76738 -16.16523 -16.46627 -16.76731 -17.16525 -17.46628
 -17.76731 -18.16525 -18.46628 -18.76731 -19.16525 -19.46628 -19.76731 -20.16525
 -20.46628 -20.76731 -21.16525 -21.46628 -21.76729 -22.16528 -22.46634 -22.76707
 -15.16463 -15.46615 -15.76738 -16.16523 -16.46627 -16.76731 -17.16525 -17.46628
 -17.76731 -18.16525 -18.46628 -18.76731 -19.16525 -19.46628 -19.76731 -20.16525
 -20.46628 -20.76731 -21.16525 -21.46628 -21.76729 -22.16528 -22.46634 -22.76707
 -15.16463 -15.46615 -15.76738 -16.16523 -16.46627 -16.76731 -17.16525 -17.46628
 -17.76731 -18.16525 -18.46628 -18.76731 -19.16525 -19.46628 -19.76731 -20.16525
 -20.46628 -20.76731 -21.16525 -21.46628 -21.76729 -22.16528 -22.46634 -22.76707
 -15.16463 -15.46615 -15.76738 -16.16523 -16.46627 -16.76731 -17.16525 -17.46628
 -17.76731 -18.16525 -18.46628 -18.76731 -19.16525 -19.46628 -19.76731 -20.16525
 -20.46628 -20.76731 -21.16525 -21.46628 -21.76729 -22.16528 -22.46634 -22.76707
 -15.16463 -15.46615 -15.76738 -16.16523 -16.46627 -16.76731 -17.16525 -17.46628
 -17.76731 -18.16525 -18.46628 -18.76731 -19.16525 -19.46628 -19.76731 -20.16525
 -20.46628 -20.76731 -21.16525 -21.46628 -21.76729 -22.16528 -22.46634 -22.76707
 -15.16463 -15.46615 -15.76738 -16.16523 -16.46627 -16.76731 -17.16525 -17.46628
 -17.76731 -18.16525 -18.46628 -18.76731 -19.16525 -19.46628 -19.76731 -20.16525
 -20.46628 -20.76731 -21.16525 -21.46628 -21.76729 -22.16528 -22.46634 -22.76707
---------------------/ IGRD= 1  / IPRT= 0  /--------/ Z1= 3   / DATE= 11/06/14
 -69.46843 -69.46843 -69.46843 -69.46843 -69.46843 -69.46843 -69.46843 -69.46843
 -69.46843 -69.46843 -69.46843 -69.46843 -69.46844 -69.46836 -69.46839 -69.46865
 -69.46766 -69.46800 -69.47469 -69.47390 -69.46984 -69.47684 -69.48774 -69.49985
 -59.16929 -59.16929 -59.16929 -59.16929 -59.16929 -59.16929 -59.16929 -59.16929
 -59.16929 -59.16929 -59.16929 -59.16929 -59.16930 -59.16926 -59.16927 -59.16941
 -59.16888 -59.16906 -59.17271 -59.17269 -59.17103 -59.17526 -59.18263 -59.19303
 -46.41750 -46.41750 -46.41750 -46.41750 -46.41750 -46.41750 -46.41750 -46.41750
 -46.41750 -46.41750 -46.41750 -46.41750 -46.41751 -46.41751 -46.41751 -46.41750
 -46.41751 -46.41751 -46.41760 -46.41837 -46.41945 -46.42063 -46.42391 -46.43208
 -40.10398 -40.10398 -40.10398 -40.10398 -40.10398 -40.10398 -40.10398 -40.10398
 -40.10398 -40.10398 -40.10399 -40.10399 -40.10398 -40.10398 -40.10398 -40.10398
 -40.10398 -40.10398 -40.10398 -40.10395 -40.10440 -40.10692 -40.11031 -40.11661
 -35.50698 -35.50698 -35.50698 -35.50698 -35.50698 -35.50698 -35.50698 -35.50698
 -35.50698 -35.50698 -35.50698 -35.50698 -35.50701 -35.50703 -35.50702 -35.50701
 -35.50705 -35.50704 -35.50672 -35.50655 -35.50645 -35.50679 -35.50984 -35.51633
 -31.91667 -31.91667 -31.91667 -31.91667 -31.91667 -31.91667 -31.91667 -31.91667
 -31.91667 -31.91666 -31.91667 -31.91667 -31.91663 -31.91660 -31.91661 -31.91667
 -31.91644 -31.91652 -31.91822 -31.91878 -31.91862 -31.91977 -31.92189 -31.92635
 -30.14551 -30.14551 -30.14551 -30.14551 -30.14551 -30.14551 -30.14552 -30.14551
 -30.14551 -30.14553 -30.14545 -30.14548 -30.14613 -30.14638 -30.14631 -30.14631
 -30.14622 -30.14625 -30.14703 -30.14707 -30.14705 -30.14916 -30.15131 -30.15478
 -28.39576 -28.39576 -28.39576 -28.39576 -28.39576 -28.39576 -28.39576 -28.39576
 -28.39576 -28.39578 -28.39570 -28.39573 -28.39632 -28.39655 -28.39647 -28.39648
 -28.39641 -28.39643 -28.39709 -28.39745 -28.39738 -28.39722 -28.39908 -28.40303
 -27.02380 -27.02380 -27.02380 -27.02380 -27.02380 -27.02380 -27.02380 -27.02380
 -27.02380 -27.02380 -27.02380 -27.02380 -27.02377 -27.02375 -27.02375 -27.02377
 -27.02370 -27.02373 -27.02417 -27.02404 -27.02402 -27.02602 -27.02784 -27.03007
 -26.43746 -26.43746 -26.43746 -26.43746 -26.43746 -26.43746 -26.43746 -26.43746
 -26.43746 -26.43746 -26.43746 -26.43746 -26.43747 -26.43748 -26.43748 -26.43747
 -26.43749 -26.43748 -26.43733 -26.43741 -26.43792 -26.43937 -26.44057 -26.44241
 -25.98377 -25.98377 -25.98377 -25.98377 -25.98377 -25.98377 -25.98377 -25.98377
 -25.98377 -25.98377 -25.98377 -25.98377 -25.98377 -25.98377 -25.98377 -25.98376
 -25.98377 -25.98377 -25.98377 -25.98409 -25.98426 -25.98364 -25.98530 -25.98904
 -25.61006 -25.61006 -25.61006 -25.61006 -25.61006 -25.61006 -25.61006 -25.61006
 -25.61006 -25.61006 -25.61005 -25.61006 -25.61006 -25.61006 -25.61006 -25.61006
 -25.61005 -25.61005 -25.61006 -25.60992 -25.60995 -25.61105 -25.61235 -25.61465
 -25.41556 -25.41556 -25.41556 -25.41556 -25.41556 -25.41556 -25.41556 -25.41556
 -25.41556 -25.41557 -25.41558 -25.41558 -25.41557 -25.41557 -25.41557 -25.41559
 -25.41551 -25.41553 -25.41608 -25.41612 -25.41610 -25.41751 -25.41919 -25.42199
 -25.22147 -25.22147 -25.22147 -25.22147 -25.22147 -25.22147 -25.22146 -25.22147
 -25.22147 -25.22142 -25.22140 -25.22141 -25.22143 -25.22143 -25.22143 -25.22145
 -25.22136 -25.22141 -25.22220 -25.22249 -25.22260 -25.22396 -25.22639 -25.23061
 -25.07772 -25.07772 -25.07772 -25.07772 -25.07772 -25.07772 -25.07772 -25.07771
 -25.07771 -25.07781 -25.07785 -25.07784 -25.07780 -25.07778 -25.07779 -25.07780
 -25.07774 -25.07773 -25.07805 -25.07840 -25.07893 -25.08063 -25.08320 -25.08775
 -25.02071 -25.02071 -25.02071 -25.02072 -25.02072 -25.02071 -25.02070 -25.02075
 -25.02073 -25.02033 -25.02012 -25.02018 -25.02050 -25.02062 -25.02058 -25.02056
 -25.02064 -25.02089 -25.02156 -25.02220 -25.02316 -25.02559 -25.02839 -25.03310
 -24.97990 -24.97991 -24.97989 -24.97984 -24.97982 -24.97987 -24.97998 -24.97960
 -24.97973 -24.98255 -24.98366 -24.98331 -24.98337 -24.98351 -24.98347 -24.98345
 -24.98348 -24.98362 -24.98400 -24.98378 -24.98370 -24.98622 -24.99123 -24.99865
 -24.96670 -24.96670 -24.96669 -24.96669 -24.96668 -24.96669 -24.96671 -24.96666
 -24.96667 -24.96704 -24.96719 -24.96714 -24.96712 -24.96713 -24.96712 -24.96710
 -24.96718 -24.96714 -24.96686 -24.96804 -24.97043 -24.97364 -24.97706 -24.98262
 -24.96539 -24.96539 -24.96539 -24.96540 -24.96541 -24.96540 -24.96538 -24.96545
 -24.96542 -24.96490 -24.96469 -24.96476 -24.96479 -24.96479 -24.96480 -24.96478
 -24.96488 -24.96487 -24.96457 -24.96602 -24.96894 -24.97273 -24.97570 -24.98048
 -24.97495 -24.97495 -24.97495 -24.97494 -24.97494 -24.97495 -24.97495 -24.97492
 -24.97494 -24.97516 -24.97525 -24.97522 -24.97522 -24.97519 -24.97512 -24.97509
 -24.97518 -24.97507 -24.97457 -24.97636 -24.97917 -24.98032 -24.98299 -24.98897
 -24.99926 -24.99926 -24.99927 -24.99927 -24.99927 -24.99927 -24.99927 -24.99927
 -24.99927 -24.99925 -24.99925 -24.99925 -24.99921 -24.99938 -24.99962 -24.99962
 -24.99974 -25.00000 -25.00020 -25.00083 -25.00185 -25.00329 -25.00583 -25.01048
 -25.02208 -25.02208 -25.02209 -25.02209 -25.02209 -25.02209 -25.02209 -25.02209
 -25.02209 -25.02209 -25.02210 -25.02210 -25.02208 -25.02214 -25.02223 -25.02226
 -25.02225 -25.02237 -25.02283 -25.02297 -25.02319 -25.02481 -25.02699 -25.03047
 -25.04652 -25.04652 -25.04652 -25.04652 -25.04652 -25.04652 -25.04652 -25.04652
 -25.04652 -25.04652 -25.04652 -25.04652 -25.04652 -25.04651 -25.04647 -25.04640
 -25.04634 -25.04632 -25.04643 -25.04659 -25.04693 -25.04801 -25.04962 -25.05266
 -25.07293 -25.07293 -25.07293 -25.07293 -25.07293 -25.07293 -25.07293 -25.07293
 -25.07293 -25.07293 -25.07293 -25.07293 -25.07294 -25.07289 -25.07291 -25.07331
 -25.07348 -25.07343 -25.07336 -25.07352 -25.07387 -25.07459 -25.07595 -25.07871
 -25.09318 -25.09318 -25.09318 -25.09318 -25.09318 -25.09318 -25.09318 -25.09318
 -25.09318 -25.09319 -25.09318 -25.09318 -25.09319 -25.09315 -25.09316 -25.09345
 -25.09352 -25.09350 -25.09373 -25.09389 -25.09403 -25.09465 -25.09598 -25.09858
 -25.12237 -25.12237 -25.12237 -25.12237 -25.12237 -25.12237 -25.12237 -25.12237
 -25.12237 -25.12237 -25.12238 -25.12238 -25.12236 -25.12242 -25.12241 -25.12195
 -25.12162 -25.12174 -25.12264 -25.12268 -25.12234 -25.12316 -25.12459 -25.12699
 -25.15917 -25.15917 -25.15917 -25.15917 -25.15917 -25.15917 -25.15917 -25.15918
 -25.15917 -25.15917 -25.15919 -25.15918 -25.15913 -25.15932 -25.15928 -25.15786
 -25.15702 -25.15731 -25.15906 -25.15895 -25.15799 -25.15909 -25.16066 -25.16280
 -25.18341 -25.18341 -25.18341 -25.18341 -25.18341 -25.18341 -25.18341 -25.18342
 -25.18341 -25.18341 -25.18343 -25.18343 -25.18335 -25.18363 -25.18357 -25.18151
 -25.18033 -25.18074 -25.18306 -25.18284 -25.18148 -25.18276 -25.18441 -25.18638
 -25.20911 -25.20911 -25.20911 -25.20911 -25.20911 -25.20911 -25.20911 -25.20911
 -25.20911 -25.20911 -25.20913 -25.20912 -25.20903 -25.20940 -25.20931 -25.20658
 -25.20504 -25.20558 -25.20849 -25.20817 -25.20638 -25.20784 -25.20959 -25.21138
 -25.23832 -25.23832 -25.23832 -25.23832 -25.23832 -25.23832 -25.23832 -25.23832
 -25.23832 -25.23831 -25.23835 -25.23834 -25.23821 -25.23869 -25.23858 -25.23508
 -25.23314 -25.23382 -25.23741 -25.23696 -25.23468 -25.23636 -25.23822 -25.23981
---------------------/ IGRD= 2  / IPRT= 0  /--------/ Z1= 3   / DATE= 11/06/14
 -26.64299 -26.94297 -27.24207 -27.63920 -27.94054 -28.24166 -28.63862 -28.93971
 -29.24144 -29.63947 -29.94169 -30.24464 -30.64341 -30.94479 -31.24504 -31.63658
 -31.92992 -32.22142 -32.60432 -32.89665 -33.19419 -33.59790 -33.91522 -34.24207
 -26.64298 -26.94295 -27.24205 -27.63921 -27.94060 -28.24180 -28.63889 -28.94004
 -29.24169 -29.63924 -29.94079 -30.24292 -30.64077 -30.94199 -31.24308 -31.63812
 -31.93623 -32.23393 -32.62563 -32.92335 -33.22339 -33.62315 -33.93054 -34.24193
 -26.64297 -26.94293 -27.24203 -27.63922 -27.94065 -28.24192 -28.63913 -28.94033
 -29.24191 -29.63903 -29.93998 -30.24138 -30.63839 -30.93947 -31.24132 -31.63951
 -31.94191 -32.24520 -32.64481 -32.94738 -33.24968 -33.64587 -33.94433 -34.24180
 -26.64299 -26.94296 -27.24206 -27.63921 -27.94058 -28.24174 -28.63878 -28.93991
 -29.24159 -29.63933 -29.94114 -30.24360 -30.64180 -30.94309 -31.24385 -31.63752
 -31.93376 -32.22903 -32.61728 -32.91289 -33.21195 -33.61326 -33.92454 -34.24198
 -26.64292 -26.94285 -27.24195 -27.63926 -27.94091 -28.24253 -28.64036 -28.94181
 -29.24302 -29.63798 -29.93591 -30.23363 -30.62644 -30.92669 -31.23207 -31.64555
 -31.96858 -32.29795 -32.73181 -33.05011 -33.34832 -33.69074 -33.90284 -34.07781
 -26.64306 -26.94307 -27.24215 -27.63912 -27.94023 -28.24105 -28.63748 -28.93797
 -29.23931 -29.63792 -29.94035 -30.24143 -30.62907 -30.90598 -31.15730 -31.42922
 -31.57950 -31.68508 -31.77508 -31.82019 -31.85282 -31.88092 -31.89503 -31.90591
 -26.64216 -26.94150 -27.24044 -27.63878 -27.94236 -28.24701 -28.64823 -28.94276
 -29.21935 -29.54041 -29.74182 -29.90859 -30.08667 -30.19673 -30.28591 -30.36491
 -30.39302 -30.39766 -30.38030 -30.35785 -30.33395 -30.30883 -30.29882 -30.29752
 -26.64388 -26.94283 -27.23497 -27.60652 -27.86633 -28.09734 -28.34756 -28.50154
 -28.62606 -28.73705 -28.77995 -28.79352 -28.78230 -28.76219 -28.73991 -28.71709
 -28.70925 -28.70999 -28.72052 -28.73123 -28.74169 -28.75370 -28.76088 -28.76683
 -26.56868 -26.80448 -26.99924 -27.18196 -27.26992 -27.32370 -27.35699 -27.36612
 -27.36895 -27.36873 -27.36827 -27.36877 -27.37130 -27.37345 -27.37519 -27.37694
 -27.37783 -27.37815 -27.37740 -27.37652 -27.37572 -27.37509 -27.37565 -27.37746
 -26.36695 -26.50337 -26.59723 -26.66509 -26.68671 -26.69525 -26.70216 -26.70560
 -26.70752 -26.70923 -26.71043 -26.71117 -26.71043 -26.70959 -26.70901 -26.70837
 -26.70823 -26.70839 -26.70869 -26.70897 -26.70926 -26.70966 -26.71073 -26.71253
 -26.04198 -26.09938 -26.12884 -26.14771 -26.15411 -26.15752 -26.16162 -26.16279
 -26.16217 -26.16136 -26.16141 -26.16181 -26.16221 -26.16245 -26.16270 -26.16295
 -26.16302 -26.16295 -26.16280 -26.16285 -26.16270 -26.16184 -26.16315 -26.16586
 -25.66970 -25.69164 -25.69833 -25.70238 -25.70497 -25.70718 -25.70937 -25.70992
 -25.70977 -25.70976 -25.70980 -25.70977 -25.70974 -25.70973 -25.70972 -25.70971
 -25.70969 -25.70970 -25.70975 -25.70957 -25.70961 -25.71111 -25.71231 -25.71362
 -25.45747 -25.47028 -25.47300 -25.47481 -25.47663 -25.47827 -25.47949 -25.47971
 -25.47962 -25.47955 -25.47956 -25.47958 -25.47961 -25.47963 -25.47965 -25.47966
 -25.47968 -25.47969 -25.47966 -25.47977 -25.48021 -25.48146 -25.48274 -25.48468
 -25.24221 -25.24991 -25.25117 -25.25195 -25.25301 -25.25407 -25.25493 -25.25511
 -25.25507 -25.25507 -25.25509 -25.25507 -25.25506 -25.25505 -25.25504 -25.25505
 -25.25504 -25.25496 -25.25483 -25.25536 -25.25622 -25.25698 -25.25881 -25.26211
 -25.08120 -25.08652 -25.08743 -25.08819 -25.08911 -25.08986 -25.09016 -25.09016
 -25.09016 -25.09016 -25.09016 -25.09016 -25.09016 -25.09018 -25.09017 -25.09009
 -25.09028 -25.09056 -25.09054 -25.09079 -25.09152 -25.09307 -25.09505 -25.09827
 -25.02393 -25.02759 -25.02759 -25.02824 -25.02942 -25.03023 -25.02989 -25.02962
 -25.02971 -25.02973 -25.02971 -25.02972 -25.02973 -25.02970 -25.02971 -25.02997
 -25.03018 -25.03025 -25.03019 -25.03047 -25.03114 -25.03257 -25.03482 -25.03843
 -24.98177 -24.98620 -24.98655 -24.98562 -24.98536 -24.98620 -24.98918 -24.99024
