   14   24   30    1   14     /SILICON            /GCR PROJECT      
--------------------------------------------------------------------------------
   8.00000   8.34783   8.69565   9.04348   9.39130   9.73913  10.08696  10.43478
  10.78261  11.13043  11.47826  11.82609  12.17391  12.52174  12.86957  13.21739
  13.56522  13.91304  14.26087  14.60870  14.95652  15.30435  15.65217  16.00000
  -0.69897  -0.53086  -0.36276  -0.19465  -0.02655   0.14156   0.30966   0.47777
   0.64587   0.81398   0.98209   1.15019   1.31830   1.48640   1.65451   1.82261
   1.99072   2.15882   2.32693   2.49504   2.66314   2.83125   2.99935   3.16746
   3.33556   3.50367   3.67177   3.83988   4.00799   4.17609
---------------------/ IGRD= 1  / IPRT= 0  /--------/ Z1= 1   / DATE= 15/03/13
 -24.35951 -24.35951 -24.35951 -24.35951 -24.35951 -24.35951 -24.35951 -24.35951
 -24.35951 -24.35948 -24.35949 -24.35959 -24.35911 -24.35883 -24.36051 -24.36436
 -24.37204 -24.38712 -24.41526 -24.46986 -24.55132 -24.63910 -24.72713 -24.81533
 -24.36587 -24.36587 -24.36587 -24.36587 -24.36587 -24.36587 -24.36587 -24.36586
 -24.36588 -24.36582 -24.36585 -24.36612 -24.36501 -24.36396 -24.36605 -24.36960
 -24.37618 -24.38977 -24.41451 -24.46420 -24.54028 -24.62256 -24.70506 -24.78772
 -24.37222 -24.37223 -24.37223 -24.37222 -24.37223 -24.37223 -24.37222 -24.37222
 -24.37226 -24.37216 -24.37222 -24.37265 -24.37091 -24.36910 -24.37158 -24.37484
 -24.38032 -24.39242 -24.41375 -24.45854 -24.52926 -24.60604 -24.68302 -24.76015
 -24.37858 -24.37859 -24.37858 -24.37858 -24.37859 -24.37859 -24.37858 -24.37858
 -24.37863 -24.37850 -24.37858 -24.37918 -24.37681 -24.37423 -24.37711 -24.38008
 -24.38446 -24.39508 -24.41299 -24.45288 -24.51824 -24.58955 -24.66102 -24.73262
 -24.38494 -24.38494 -24.38494 -24.38494 -24.38495 -24.38495 -24.38494 -24.38494
 -24.38500 -24.38484 -24.38494 -24.38571 -24.38271 -24.37937 -24.38265 -24.38532
 -24.38861 -24.39773 -24.41223 -24.44722 -24.50725 -24.57309 -24.63907 -24.70515
 -24.39130 -24.39130 -24.39130 -24.39130 -24.39130 -24.39131 -24.39130 -24.39130
 -24.39137 -24.39117 -24.39130 -24.39224 -24.38861 -24.38450 -24.38818 -24.39056
 -24.39275 -24.40038 -24.41147 -24.44156 -24.49627 -24.55667 -24.61718 -24.67776
 -24.39766 -24.39766 -24.39766 -24.39766 -24.39766 -24.39767 -24.39766 -24.39765
 -24.39774 -24.39751 -24.39766 -24.39877 -24.39451 -24.38964 -24.39372 -24.39580
 -24.39690 -24.40304 -24.41070 -24.43590 -24.48531 -24.54031 -24.59537 -24.65048
 -24.40401 -24.40402 -24.40402 -24.40401 -24.40402 -24.40403 -24.40401 -24.40401
 -24.40411 -24.40385 -24.40402 -24.40529 -24.40041 -24.39477 -24.39925 -24.40104
 -24.40105 -24.40569 -24.40992 -24.43025 -24.47438 -24.52400 -24.57366 -24.62334
 -24.41037 -24.41038 -24.41038 -24.41037 -24.41038 -24.41039 -24.41037 -24.41037
 -24.41048 -24.41019 -24.41038 -24.41182 -24.40631 -24.39991 -24.40479 -24.40628
 -24.40520 -24.40835 -24.40915 -24.42459 -24.46348 -24.50777 -24.55207 -24.59637
 -24.41673 -24.41674 -24.41674 -24.41673 -24.41674 -24.41675 -24.41673 -24.41673
 -24.41685 -24.41652 -24.41675 -24.41835 -24.41221 -24.40504 -24.41032 -24.41152
 -24.40935 -24.41100 -24.40837 -24.41894 -24.45262 -24.49162 -24.53062 -24.56963
 -24.42309 -24.42310 -24.42309 -24.42309 -24.42310 -24.42311 -24.42308 -24.42308
 -24.42322 -24.42286 -24.42311 -24.42488 -24.41811 -24.41018 -24.41586 -24.41677
 -24.41350 -24.41365 -24.40758 -24.41329 -24.44179 -24.47557 -24.50936 -24.54315
---------------------/ IGRD= 1  / IPRT= 0  /--------/ Z1= 2   / DATE= 15/03/13
 -36.41049 -36.41131 -36.41440 -36.42292 -36.43965 -36.47446 -36.54418 -36.66862
 -36.85947 -37.11097 -37.40387 -37.71635 -38.03255 -38.34414 -38.65230 -38.96553
 -39.29006 -39.62500 -39.96630 -40.30958 -40.65203 -40.99411 -41.33720 -41.68229
 -32.70246 -32.70402 -32.70702 -32.71307 -32.72607 -32.75387 -32.81090 -32.91588
 -33.07980 -33.29589 -33.53938 -33.77449 -33.98215 -34.17052 -34.37065 -34.60598
 -34.88192 -35.18515 -35.49646 -35.80015 -36.08988 -36.37267 -36.66250 -36.97111
 -30.27357 -30.27458 -30.27700 -30.28172 -30.29126 -30.31225 -30.35527 -30.43247
 -30.55097 -30.69788 -30.84479 -30.96636 -31.06617 -31.16753 -31.30312 -31.49062
 -31.72788 -31.99024 -32.24539 -32.47104 -32.66721 -32.85823 -33.07182 -33.32543
 -28.57592 -28.57619 -28.57701 -28.57976 -28.58607 -28.59985 -28.62659 -28.67212
 -28.74039 -28.81884 -28.88863 -28.94318 -28.99288 -29.05709 -29.15896 -29.30973
 -29.50154 -29.70343 -29.88117 -30.01906 -30.13041 -30.24711 -30.39783 -30.59889
 -27.38277 -27.38282 -27.38344 -27.38528 -27.38864 -27.39582 -27.40997 -27.43372
 -27.46758 -27.50449 -27.53628 -27.56223 -27.58994 -27.63202 -27.70330 -27.81153
 -27.94687 -28.07743 -28.17966 -28.25122 -28.31109 -28.38311 -28.49007 -28.64875
 -26.52511 -26.52525 -26.52576 -26.52671 -26.52839 -26.53183 -26.53909 -26.55213
 -26.56892 -26.58624 -26.60200 -26.61527 -26.63057 -26.65607 -26.70051 -26.76651
 -26.84536 -26.91617 -26.96722 -27.00170 -27.03558 -27.08300 -27.16218 -27.29126
 -25.90654 -25.90654 -25.90683 -25.90750 -25.90819 -25.90974 -25.91327 -25.91953
 -25.92850 -25.93789 -25.94503 -25.95132 -25.95913 -25.97169 -25.99364 -26.02601
 -26.06333 -26.09425 -26.11711 -26.13501 -26.15465 -26.18849 -26.25161 -26.35952
 -25.45967 -25.45961 -25.45966 -25.45985 -25.46008 -25.46050 -25.46138 -25.46300
 -25.46563 -25.46836 -25.47039 -25.47236 -25.47463 -25.47764 -25.48324 -25.49238
 -25.50332 -25.51236 -25.52067 -25.52998 -25.54322 -25.56987 -25.62250 -25.71584
 -25.14122 -25.14110 -25.14107 -25.14108 -25.14078 -25.14017 -25.13925 -25.13759
 -25.13496 -25.13192 -25.13023 -25.12860 -25.12660 -25.12450 -25.12158 -25.11746
 -25.11351 -25.11260 -25.11468 -25.12037 -25.13241 -25.15517 -25.20075 -25.28634
 -24.92416 -24.92415 -24.92409 -24.92383 -24.92334 -24.92222 -24.92014 -24.91655
 -24.91139 -24.90566 -24.90131 -24.89714 -24.89301 -24.88826 -24.88011 -24.87057
 -24.86223 -24.85603 -24.85553 -24.86122 -24.87156 -24.89296 -24.93647 -25.01650
 -24.78627 -24.78618 -24.78604 -24.78581 -24.78526 -24.78396 -24.78148 -24.77720
 -24.77161 -24.76512 -24.75885 -24.75404 -24.75035 -24.74538 -24.73511 -24.72153
 -24.70912 -24.70170 -24.70011 -24.70452 -24.71602 -24.73826 -24.78109 -24.85905
 -24.70556 -24.70549 -24.70534 -24.70508 -24.70452 -24.70327 -24.70087 -24.69676
 -24.69139 -24.68589 -24.68138 -24.67692 -24.67252 -24.66710 -24.65614 -24.64046
 -24.62518 -24.61678 -24.61563 -24.62077 -24.63271 -24.65542 -24.69783 -24.77358
 -24.66658 -24.66656 -24.66645 -24.66617 -24.66568 -24.66451 -24.66230 -24.65886
 -24.65448 -24.64969 -24.64544 -24.64245 -24.63863 -24.63137 -24.62044 -24.60487
 -24.58785 -24.57807 -24.57755 -24.58431 -24.59630 -24.61917 -24.66224 -24.73766
 -24.65703 -24.65699 -24.65693 -24.65670 -24.65609 -24.65512 -24.65310 -24.64884
 -24.64426 -24.64041 -24.63722 -24.63450 -24.63086 -24.62430 -24.61307 -24.59711
 -24.58034 -24.57058 -24.57016 -24.57748 -24.59046 -24.61407 -24.65687 -24.73075
 -24.66360 -24.66356 -24.66347 -24.66323 -24.66270 -24.66179 -24.66002 -24.65663
 -24.65287 -24.64998 -24.64802 -24.64501 -24.64069 -24.63481 -24.62457 -24.60970
 -24.59382 -24.58396 -24.58329 -24.59073 -24.60393 -24.62764 -24.67014 -24.74251
 -24.68657 -24.68654 -24.68645 -24.68624 -24.68584 -24.68486 -24.68321 -24.68086
 -24.67684 -24.67258 -24.67045 -24.66890 -24.66565 -24.65934 -24.65027 -24.63619
 -24.61944 -24.60996 -24.61025 -24.61800 -24.63056 -24.65299 -24.69387 -24.76399
 -24.71927 -24.71925 -24.71919 -24.71898 -24.71852 -24.71787 -24.71618 -24.71221
 -24.70821 -24.70544 -24.70351 -24.70183 -24.69905 -24.69371 -24.68510 -24.67165
 -24.65599 -24.64659 -24.64598 -24.65332 -24.66712 -24.68916 -24.72742 -24.79410
 -24.75608 -24.75604 -24.75596 -24.75578 -24.75538 -24.75470 -24.75322 -24.75021
 -24.74707 -24.74475 -24.74310 -24.74115 -24.73817 -24.73361 -24.72651 -24.71489
 -24.70019 -24.68959 -24.68888 -24.69730 -24.70961 -24.72879 -24.76441 -24.82838
 -24.79893 -24.79887 -24.79876 -24.79861 -24.79828 -24.79753 -24.79622 -24.79416
 -24.79145 -24.78889 -24.78716 -24.78492 -24.78248 -24.77969 -24.77294 -24.76112
 -24.74711 -24.73750 -24.73582 -24.74223 -24.75473 -24.77350 -24.80558 -24.86316
 -24.84483 -24.84481 -24.84475 -24.84459 -24.84428 -24.84361 -24.84238 -24.84043
 -24.83777 -24.83541 -24.83414 -24.83167 -24.82896 -24.82671 -24.82030 -24.80899
 -24.79579 -24.78627 -24.78403 -24.78957 -24.80089 -24.81764 -24.84715 -24.90141
 -24.89347 -24.89345 -24.89339 -24.89324 -24.89296 -24.89239 -24.89123 -24.88923
 -24.88720 -24.88448 -24.88042 -24.87835 -24.87737 -24.87459 -24.86919 -24.85962
