    7   24   30    1    7     /NITROGEN           /GCR PROJECT      
--------------------------------------------------------------------------------
    3    4    2    2    1    2    1    1
--------------------------------------------------------------------------------
   7.69897   8.00000   8.30103   8.69897   9.00000   9.30103   9.69897  10.00000
  10.30103  10.69897  11.00000  11.30103  11.69897  12.00000  12.30103  12.69897
  13.00000  13.30103  13.69897  14.00000  14.30103  14.69897  15.00000  15.30103
  -0.69877  -0.52268  -0.30083  -0.15470   0.00020   0.17629   0.30123   0.47732
   0.69917   0.84530   1.00020   1.17629   1.30123   1.47732   1.69917   1.84530
   2.00020   2.17629   2.30123   2.47732   2.69917   2.84530   3.00020   3.17629
   3.30123   3.47732   3.69917   3.84530   4.00020   4.17629
---------------------/ IPRT= 1  / IGRD= 0  /--------/ Z1= 1   / DATE= 18/07/15
 -31.62656 -31.61366 -31.63026 -31.64456 -31.61948 -31.59400 -31.60055 -31.61071
---------------------/ IPRT= 2  / IGRD= 0  /--------/ Z1= 1   / DATE= 18/07/15
 -29.87441 -29.87276 -29.87214 -29.87128 -29.86973 -29.86772 -29.86640 -29.86522
 -29.86179 -29.85819 -29.85534 -29.84918 -29.84100 -29.83346 -29.81985 -29.79340
 -29.76350 -29.71651 -29.60528 -29.47268 -29.30011 -29.05371 -28.87008 -28.68692
 -29.96543 -29.96543 -29.96290 -29.96175 -29.96209 -29.95991 -29.95839 -29.95860
 -29.95714 -29.95455 -29.95239 -29.94902 -29.94339 -29.93703 -29.92685 -29.90803
 -29.88550 -29.84770 -29.75740 -29.64765 -29.50084 -29.29006 -29.13359 -28.97762
 -30.07856 -30.07852 -30.07823 -30.07771 -30.07732 -30.07685 -30.07585 -30.07499
 -30.07428 -30.07264 -30.07080 -30.06885 -30.06548 -30.06156 -30.05567 -30.04344
 -30.02779 -30.00183 -29.93920 -29.86312 -29.76314 -29.62827 -29.53424 -29.44135
 -30.15353 -30.15353 -30.15316 -30.15276 -30.15260 -30.15223 -30.15158 -30.15110
 -30.15058 -30.14953 -30.14835 -30.14688 -30.14423 -30.14128 -30.13702 -30.12826
 -30.11700 -30.09821 -30.05272 -29.99940 -29.93288 -29.84825 -29.79213 -29.73712
 -30.23204 -30.23194 -30.23137 -30.23103 -30.23113 -30.23099 -30.23048 -30.22999
 -30.22951 -30.22879 -30.22814 -30.22733 -30.22530 -30.22301 -30.22030 -30.21460
 -30.20706 -30.19486 -30.16700 -30.13583 -30.09831 -30.05223 -30.02259 -29.99368
 -30.31699 -30.31695 -30.31666 -30.31656 -30.31661 -30.31633 -30.31588 -30.31566
 -30.31544 -30.31487 -30.31431 -30.31382 -30.31296 -30.31184 -30.31013 -30.30678
 -30.30298 -30.29729 -30.28459 -30.27106 -30.25582 -30.23719 -30.22485 -30.21276
 -30.37117 -30.37118 -30.37130 -30.37127 -30.37092 -30.37032 -30.37007 -30.37033
 -30.37050 -30.37033 -30.36981 -30.36901 -30.36861 -30.36826 -30.36683 -30.36506
 -30.36380 -30.36144 -30.35657 -30.35179 -30.34631 -30.33867 -30.33285 -30.32703
 -30.42608 -30.42610 -30.42617 -30.42560 -30.42506 -30.42516 -30.42512 -30.42476
 -30.42464 -30.42487 -30.42486 -30.42430 -30.42402 -30.42413 -30.42384 -30.42392
 -30.42507 -30.42746 -30.43241 -30.43659 -30.43988 -30.44175 -30.44174 -30.44155
 -30.44841 -30.44841 -30.44841 -30.44844 -30.44850 -30.44856 -30.44817 -30.44775
 -30.44771 -30.44775 -30.44773 -30.44781 -30.44765 -30.44768 -30.44857 -30.45147
 -30.45574 -30.46290 -30.47798 -30.49123 -30.50222 -30.51112 -30.51479 -30.51806
 -30.45198 -30.45198 -30.45198 -30.45197 -30.45195 -30.45194 -30.45203 -30.45211
 -30.45212 -30.45212 -30.45212 -30.45210 -30.45217 -30.45260 -30.45379 -30.45746
 -30.46322 -30.47298 -30.49234 -30.50893 -30.52301 -30.53486 -30.54000 -30.54464
 -30.46614 -30.46614 -30.46614 -30.46614 -30.46615 -30.46615 -30.46612 -30.46609
 -30.46609 -30.46612 -30.46609 -30.46602 -30.46648 -30.46750 -30.46917 -30.47343
 -30.47995 -30.49102 -30.51223 -30.53005 -30.54521 -30.55785 -30.56317 -30.56793
 -30.49988 -30.49988 -30.49988 -30.49988 -30.49988 -30.49988 -30.49988 -30.49989
 -30.49988 -30.49991 -30.49989 -30.49981 -30.50026 -30.50132 -30.50317 -30.50773
 -30.51404 -30.52414 -30.54415 -30.56126 -30.57544 -30.58693 -30.59168 -30.59590
 -30.52980 -30.52980 -30.52980 -30.52980 -30.52980 -30.52980 -30.52980 -30.52980
 -30.52980 -30.52981 -30.52980 -30.52975 -30.53005 -30.53084 -30.53231 -30.53584
 -30.54139 -30.55114 -30.56883 -30.58329 -30.59599 -30.60593 -30.60914 -30.61177
 -30.56652 -30.56652 -30.56652 -30.56652 -30.56652 -30.56652 -30.56652 -30.56652
 -30.56653 -30.56649 -30.56652 -30.56663 -30.56611 -30.56608 -30.56773 -30.57099
 -30.57496 -30.58218 -30.59612 -30.60717 -30.61558 -30.62268 -30.62634 -30.62977
 -30.58696 -30.58696 -30.58696 -30.58696 -30.58696 -30.58696 -30.58696 -30.58696
 -30.58695 -30.58698 -30.58696 -30.58687 -30.58731 -30.58788 -30.58823 -30.59015
 -30.59313 -30.59700 -30.60402 -30.61025 -30.61593 -30.62058 -30.62222 -30.62361
 -30.58060 -30.58060 -30.58060 -30.58060 -30.58060 -30.58060 -30.58061 -30.58060
 -30.58060 -30.58063 -30.58060 -30.58050 -30.58121 -30.58184 -30.58157 -30.58215
 -30.58413 -30.58705 -30.59196 -30.59610 -30.59999 -30.60266 -30.60294 -30.60298
 -30.55966 -30.55966 -30.55966 -30.55966 -30.55966 -30.55966 -30.55966 -30.55966
 -30.55965 -30.55966 -30.55966 -30.55958 -30.55926 -30.55920 -30.55968 -30.56012
 -30.56084 -30.56300 -30.56651 -30.56867 -30.57022 -30.57178 -30.57287 -30.57395
 -30.51973 -30.51973 -30.51974 -30.51973 -30.51973 -30.51974 -30.51973 -30.51973
 -30.51976 -30.51965 -30.51973 -30.52026 -30.52053 -30.52055 -30.52110 -30.52135
 -30.52129 -30.52194 -30.52347 -30.52470 -30.52573 -30.52654 -30.52683 -30.52708
 -30.48369 -30.48369 -30.48369 -30.48369 -30.48369 -30.48370 -30.48368 -30.48369
