   10   24   30    1   10     /NEON               /GCR PROJECT      
--------------------------------------------------------------------------------
    2    2    4    3    4    2    2    1    2    1    1
--------------------------------------------------------------------------------
   7.69897   8.00000   8.30103   8.69897   9.00000   9.30103   9.69897  10.00000
  10.30103  10.69897  11.00000  11.30103  11.69897  12.00000  12.30103  12.69897
  13.00000  13.30103  13.69897  14.00000  14.30103  14.69897  15.00000  15.30103
  -0.69877  -0.52268  -0.30083  -0.15470   0.00020   0.17629   0.30123   0.47732
   0.69917   0.84530   1.00020   1.17629   1.30123   1.47732   1.69917   1.84530
   2.00020   2.17629   2.30123   2.47732   2.69917   2.84530   3.00020   3.17629
   3.30123   3.47732   3.69917   3.84530   4.00020   4.17629
---------------------/ IPRT= 1  / IGRD= 0  /--------/ Z1= 1   / DATE= 11/06/14
 -29.50950 -29.51082 -29.51143 -29.51155 -29.51214 -29.51349 -29.51430 -29.51454
 -29.48594 -29.48644 -29.48644 -29.48618 -29.48638 -29.48727 -29.48801 -29.48770
 -29.48831 -29.48895 -29.48856 -29.49027 -29.49272 -29.49195 -29.49151 -29.49173
 -29.49202 -29.49388 -29.49469 -29.49213 -29.49146 -29.49330 -29.49436 -29.49533
 -29.48807 -29.48767 -29.48635 -29.48424 -29.48344 -29.48361 -29.48349 -29.48245
 -29.48250 -29.48181 -29.47994 -29.48161 -29.48438 -29.48245 -29.48118 -29.48040
 -29.47962 -29.48186 -29.48281 -29.47836 -29.47678 -29.47897 -29.48020 -29.48169
 -29.49108 -29.48940 -29.48622 -29.48151 -29.47929 -29.47847 -29.47713 -29.47505
 -29.47432 -29.47174 -29.46778 -29.46940 -29.47263 -29.46907 -29.46663 -29.46444
 -29.46214 -29.46492 -29.46606 -29.45894 -29.45610 -29.45878 -29.46025 -29.46247
 -29.49487 -29.49158 -29.48605 -29.47807 -29.47406 -29.47198 -29.46911 -29.46572
 -29.46402 -29.45905 -29.45246 -29.45402 -29.45782 -29.45220 -29.44829 -29.44432
 -29.44012 -29.44357 -29.44496 -29.43447 -29.43004 -29.43333 -29.43512 -29.43826
 -29.49736 -29.49302 -29.48594 -29.47581 -29.47061 -29.46771 -29.46383 -29.45958
 -29.45723 -29.45069 -29.44238 -29.44389 -29.44807 -29.44109 -29.43621 -29.43107
 -29.42562 -29.42951 -29.43107 -29.41836 -29.41288 -29.41658 -29.41856 -29.42231
 -29.50001 -29.49455 -29.48583 -29.47341 -29.46696 -29.46318 -29.45823 -29.45307
 -29.45003 -29.44184 -29.43168 -29.43315 -29.43773 -29.42932 -29.42340 -29.41702
 -29.41024 -29.41461 -29.41634 -29.40128 -29.39469 -29.39881 -29.40101 -29.40540
 -29.50301 -29.49628 -29.48569 -29.47067 -29.46281 -29.45804 -29.45187 -29.44566
 -29.44185 -29.43177 -29.41953 -29.42094 -29.42597 -29.41593 -29.40884 -29.40105
 -29.39276 -29.39767 -29.39959 -29.38186 -29.37400 -29.37862 -29.38106 -29.38618
---------------------/ IPRT= 2  / IGRD= 0  /--------/ Z1= 2   / DATE= 11/06/14
 -28.24935 -28.22341 -28.19661 -28.15592 -28.11658 -28.06745 -27.98855 -27.91944
 -27.84063 -27.72297 -27.62411 -27.51288 -27.34027 -27.18668 -27.01227 -26.75308
 -26.53800 -26.30592 -25.97436 -25.70796 -25.43233 -25.05884 -24.77297 -24.48809
 -28.41729 -28.39912 -28.37992 -28.35020 -28.32149 -28.28592 -28.22820 -28.17690
 -28.11902 -28.03219 -27.95779 -27.87382 -27.74133 -27.62139 -27.48655 -27.28539
 -27.11404 -26.92472 -26.64433 -26.40958 -26.15899 -25.80895 -25.53432 -25.25591
 -28.61362 -28.60237 -28.59012 -28.57043 -28.55117 -28.52778 -28.49009 -28.45608
 -28.41711 -28.35820 -28.30720 -28.24799 -28.15389 -28.07026 -27.97745 -27.83624
 -27.71156 -27.57224 -27.36150 -27.17890 -26.97796 -26.68459 -26.44290 -26.18891
 -28.73618 -28.72787 -28.71911 -28.70477 -28.69019 -28.67247 -28.64379 -28.61784
 -28.58868 -28.54435 -28.50485 -28.45854 -28.38542 -28.32052 -28.24694 -28.13588
 -28.03959 -27.92884 -27.75787 -27.60954 -27.44384 -27.19587 -26.98630 -26.76082
 -28.86333 -28.85679 -28.85096 -28.84149 -28.83052 -28.81671 -28.79561 -28.77776
 -28.75692 -28.72389 -28.69411 -28.65876 -28.60249 -28.55284 -28.49748 -28.41326
 -28.33854 -28.25261 -28.11898 -28.00181 -27.87190 -27.67476 -27.50264 -27.31398
 -29.00409 -28.99993 -28.99595 -28.98932 -28.98198 -28.97295 -28.95828 -28.94530
 -28.93174 -28.90878 -28.88553 -28.86098 -28.82323 -28.78705 -28.74635 -28.68405
 -28.62836 -28.56592 -28.46906 -28.38212 -28.28496 -28.13704 -28.00692 -27.86187
 -29.10235 -29.09940 -29.09634 -29.09123 -29.08590 -29.07953 -29.06854 -29.05810
 -29.04726 -29.02975 -29.01229 -28.99326 -28.96366 -28.93563 -28.90370 -28.85483
 -28.81125 -28.76095 -28.68254 -28.61368 -28.53704 -28.41935 -28.31463 -28.19707
 -29.23833 -29.23635 -29.23421 -29.23093 -29.22768 -29.22318 -29.21570 -29.20923
 -29.20153 -29.18959 -29.17897 -29.16559 -29.14369 -29.12458 -29.10312 -29.06968
 -29.03908 -29.00291 -28.94740 -28.89983 -28.84543 -28.76073 -28.68601 -28.60122
 -29.36863 -29.36752 -29.36631 -29.36429 -29.36238 -29.36051 -29.35733 -29.35371
 -29.34944 -29.34298 -29.33719 -29.33007 -29.31849 -29.30805 -29.29560 -29.27609
 -29.25884 -29.23836 -29.20639 -29.17877 -29.14746 -29.09901 -29.05558 -29.00443
 -29.38074 -29.38008 -29.37941 -29.37865 -29.37812 -29.37727 -29.37502 -29.37262
 -29.37068 -29.36795 -29.36454 -29.36005 -29.35340 -29.34805 -29.34155 -29.33051
 -29.32024 -29.30833 -29.29046 -29.27531 -29.25801 -29.23141 -29.20784 -29.17967
 -29.32711 -29.32681 -29.32676 -29.32659 -29.32604 -29.32538 -29.32461 -29.32403
 -29.32304 -29.32145 -29.32032 -29.31881 -29.31591 -29.31317 -29.31032 -29.30592
 -29.30153 -29.29606 -29.28829 -29.28287 -29.27772 -29.27080 -29.26525 -29.25958
 -29.26080 -29.26084 -29.26100 -29.26109 -29.26091 -29.26084 -29.26061 -29.26015
 -29.25984 -29.25943 -29.25888 -29.25845 -29.25742 -29.25605 -29.25508 -29.25409
 -29.25282 -29.25104 -29.24894 -29.24882 -29.25097 -29.25681 -29.26334 -29.27329
 -29.24492 -29.24490 -29.24466 -29.24437 -29.24442 -29.24454 -29.24440 -29.24409
 -29.24404 -29.24411 -29.24385 -29.24338 -29.24270 -29.24228 -29.24192 -29.24128
 -29.24061 -29.24009 -29.24027 -29.24184 -29.24563 -29.25491 -29.26589 -29.28152
 -29.27680 -29.27676 -29.27656 -29.27632 -29.27633 -29.27633 -29.27634 -29.27640
 -29.27639 -29.27641 -29.27648 -29.27632 -29.27618 -29.27631 -29.27596 -29.27514
 -29.27499 -29.27546 -29.27712 -29.27954 -29.28393 -29.29503 -29.30880 -29.32755
 -29.38200 -29.38198 -29.38198 -29.38199 -29.38199 -29.38199 -29.38199 -29.38199
 -29.38199 -29.38199 -29.38198 -29.38199 -29.38199 -29.38198 -29.38201 -29.38185
 -29.38178 -29.38266 -29.38477 -29.38711 -29.39207 -29.40310 -29.41545 -29.43434
 -29.47105 -29.47143 -29.47155 -29.47149 -29.47150 -29.47151 -29.47150 -29.47150
 -29.47150 -29.47150 -29.47150 -29.47151 -29.47150 -29.47150 -29.47152 -29.47145
 -29.47142 -29.47187 -29.47322 -29.47529 -29.47993 -29.49045 -29.50195 -29.51821
 -29.56253 -29.56257 -29.56258 -29.56258 -29.56258 -29.56258 -29.56258 -29.56258
 -29.56258 -29.56258 -29.56258 -29.56258 -29.56257 -29.56257 -29.56261 -29.56251
 -29.56244 -29.56311 -29.56470 -29.56645 -29.57030 -29.57864 -29.58750 -29.60074
 -29.64280 -29.64276 -29.64274 -29.64275 -29.64275 -29.64275 -29.64275 -29.64275
 -29.64275 -29.64275 -29.64275 -29.64275 -29.64275 -29.64275 -29.64274 -29.64277
 -29.64278 -29.64263 -29.64294 -29.64446 -29.64762 -29.65392 -29.66050 -29.67026
 -29.67599 -29.67600 -29.67601 -29.67601 -29.67601 -29.67601 -29.67601 -29.67601
 -29.67601 -29.67601 -29.67600 -29.67601 -29.67600 -29.67600 -29.67603 -29.67595
 -29.67589 -29.67644 -29.67708 -29.67738 -29.67968 -29.68498 -29.68974 -29.69692
 -29.68796 -29.68796 -29.68796 -29.68796 -29.68796 -29.68796 -29.68796 -29.68796
 -29.68796 -29.68796 -29.68796 -29.68796 -29.68796 -29.68795 -29.68798 -29.68792
 -29.68788 -29.68828 -29.68923 -29.68985 -29.69048 -29.69234 -29.69520 -29.69928
 -29.65697 -29.65697 -29.65697 -29.65697 -29.65697 -29.65697 -29.65697 -29.65697
 -29.65697 -29.65697 -29.65697 -29.65697 -29.65697 -29.65697 -29.65695 -29.65700
 -29.65703 -29.65677 -29.65733 -29.65875 -29.65911 -29.65901 -29.66031 -29.66273
 -29.61768 -29.61768 -29.61768 -29.61768 -29.61768 -29.61768 -29.61768 -29.61768
 -29.61768 -29.61768 -29.61768 -29.61768 -29.61768 -29.61768 -29.61769 -29.61767
 -29.61767 -29.61773 -29.61756 -29.61743 -29.61835 -29.61957 -29.61938 -29.61980
 -29.56569 -29.56569 -29.56569 -29.56569 -29.56569 -29.56569 -29.56569 -29.56569
 -29.56569 -29.56569 -29.56569 -29.56569 -29.56569 -29.56569 -29.56570 -29.56569
 -29.56569 -29.56571 -29.56566 -29.56559 -29.56574 -29.56583 -29.56571 -29.56628
 -29.50386 -29.50386 -29.50386 -29.50386 -29.50386 -29.50386 -29.50386 -29.50386
 -29.50386 -29.50386 -29.50386 -29.50386 -29.50386 -29.50386 -29.50385 -29.50388
 -29.50389 -29.50375 -29.50425 -29.50496 -29.50373 -29.50154 -29.50212 -29.50380
 -29.45999 -29.45999 -29.45999 -29.45999 -29.45999 -29.45999 -29.45999 -29.45999
 -29.45999 -29.45999 -29.45999 -29.45998 -29.45999 -29.45999 -29.45997 -29.46002
 -29.46005 -29.45979 -29.46069 -29.46194 -29.45973 -29.45592 -29.45699 -29.45947
 -29.39815 -29.39815 -29.39815 -29.39815 -29.39815 -29.39815 -29.39815 -29.39815
 -29.39815 -29.39815 -29.39815 -29.39815 -29.39815 -29.39816 -29.39813 -29.39820
 -29.39825 -29.39784 -29.39928 -29.40131 -29.39772 -29.39163 -29.39340 -29.39699
 -29.32024 -29.32024 -29.32024 -29.32024 -29.32024 -29.32024 -29.32024 -29.32024
 -29.32024 -29.32024 -29.32024 -29.32024 -29.32025 -29.32025 -29.32021 -29.32032
 -29.32039 -29.31978 -29.32192 -29.32492 -29.31960 -29.31064 -29.31328 -29.31827
 -29.26893 -29.26893 -29.26893 -29.26893 -29.26893 -29.26893 -29.26893 -29.26893
 -29.26893 -29.26893 -29.26893 -29.26892 -29.26893 -29.26894 -29.26889 -29.26902
 -29.26911 -29.26836 -29.27096 -29.27461 -29.26814 -29.25729 -29.26051 -29.26642
 -29.21453 -29.21453 -29.21453 -29.21453 -29.21453 -29.21453 -29.21453 -29.21453
 -29.21453 -29.21453 -29.21453 -29.21453 -29.21454 -29.21455 -29.21448 -29.21464
 -29.21475 -29.21386 -29.21695 -29.22127 -29.21359 -29.20073 -29.20457 -29.21146
 -29.15270 -29.15270 -29.15270 -29.15270 -29.15270 -29.15270 -29.15270 -29.15270
 -29.15270 -29.15270 -29.15270 -29.15269 -29.15270 -29.15271 -29.15264 -29.15283
 -29.15295 -29.15191 -29.15555 -29.16064 -29.15158 -29.13644 -29.14098 -29.14898
---------------------/ IPRT= 3  / IGRD= 0  /--------/ Z1= 2   / DATE= 11/06/14
 -28.84097 -28.83853 -28.83625 -28.83199 -28.82687 -28.82071 -28.81123 -28.80300
 -28.79402 -28.77988 -28.76645 -28.75038 -28.72507 -28.70178 -28.67247 -28.62718
 -28.59100 -28.55211 -28.48336 -28.40329 -28.28582 -28.05336 -27.81123 -27.51697
 -28.93652 -28.93482 -28.93266 -28.92941 -28.92677 -28.92357 -28.91794 -28.91244
 -28.90593 -28.89544 -28.88568 -28.87404 -28.85569 -28.83901 -28.81843 -28.78581
 -28.75847 -28.72905 -28.67612 -28.61317 -28.52081 -28.33221 -28.12649 -27.86673
 -29.05638 -29.05553 -29.05440 -29.05229 -29.05022 -29.04792 -29.04450 -29.04136
 -29.03736 -29.03100 -29.02545 -29.01852 -29.00659 -28.99543 -28.98264 -28.96192
 -28.94284 -28.92193 -28.88570 -28.84242 -28.77482 -28.63087 -28.46930 -28.25642
 -29.13551 -29.13476 -29.13407 -29.13298 -29.13168 -29.12977 -29.12679 -29.12454
 -29.12210 -29.11777 -29.11325 -29.10801 -29.09957 -29.09137 -29.08121 -29.06543
 -29.05211 -29.03675 -29.00789 -28.97318 -28.92056 -28.80687 -28.67503 -28.49798
 -29.22060 -29.22001 -29.21917 -29.21802 -29.21719 -29.21592 -29.21406 -29.21284
 -29.21099 -29.20758 -29.20459 -29.20106 -29.19485 -29.18867 -29.18146 -29.17029
 -29.16034 -29.14879 -29.12739 -29.10167 -29.06232 -28.97763 -28.87878 -28.74202
 -29.31808 -29.31765 -29.31685 -29.31578 -29.31527 -29.31460 -29.31333 -29.31216
 -29.31077 -29.30866 -29.30681 -29.30453 -29.30069 -29.29693 -29.29195 -29.28348
 -29.27615 -29.26857 -29.25447 -29.23664 -29.21008 -29.15375 -29.08719 -28.99284
 -29.38696 -29.38660 -29.38643 -29.38598 -29.38525 -29.38485 -29.38432 -29.38337
 -29.38242 -29.38109 -29.37961 -29.37752 -29.37423 -29.37137 -29.36744 -29.36118
 -29.35622 -29.35037 -29.33939 -29.32665 -29.30774 -29.26763 -29.22006 -29.15155
 -29.48567 -29.48547 -29.48492 -29.48408 -29.48381 -29.48391 -29.48369 -29.48283
 -29.48203 -29.48097 -29.47982 -29.47861 -29.47667 -29.47462 -29.47204 -29.46802
 -29.46457 -29.46054 -29.45426 -29.44768 -29.43675 -29.41375 -29.38740 -29.34739
 -29.60127 -29.60075 -29.60061 -29.60074 -29.60075 -29.60069 -29.60081 -29.60083
 -29.59983 -29.59866 -29.59890 -29.59825 -29.59668 -29.59582 -29.59386 -29.59115
 -29.59024 -29.58862 -29.58497 -29.58181 -29.57869 -29.57265 -29.56362 -29.54735
 -29.66031 -29.66004 -29.65888 -29.65753 -29.65763 -29.65780 -29.65767 -29.65761
 -29.65785 -29.65735 -29.65602 -29.65568 -29.65558 -29.65436 -29.65310 -29.65145
 -29.65025 -29.65011 -29.64985 -29.64862 -29.64848 -29.64815 -29.64512 -29.63910
 -29.69092 -29.69092 -29.69083 -29.69066 -29.69065 -29.69088 -29.69033 -29.68898
 -29.68847 -29.68871 -29.68856 -29.68845 -29.68865 -29.68865 -29.68758 -29.68601
 -29.68601 -29.68628 -29.68604 -29.68582 -29.68729 -29.69145 -29.69479 -29.69741
 -29.70486 -29.70488 -29.70501 -29.70515 -29.70513 -29.70517 -29.70503 -29.70462
 -29.70439 -29.70450 -29.70464 -29.70463 -29.70465 -29.70479 -29.70455 -29.70422
 -29.70438 -29.70431 -29.70442 -29.70548 -29.70751 -29.71259 -29.71890 -29.72723
 -29.71769 -29.71768 -29.71765 -29.71761 -29.71761 -29.71760 -29.71764 -29.71775
 -29.71781 -29.71778 -29.71774 -29.71774 -29.71774 -29.71770 -29.71775 -29.71786
 -29.71783 -29.71771 -29.71820 -29.71956 -29.72157 -29.72650 -29.73340 -29.74389
 -29.74891 -29.74891 -29.74892 -29.74892 -29.74892 -29.74893 -29.74892 -29.74889
 -29.74888 -29.74888 -29.74889 -29.74889 -29.74890 -29.74891 -29.74887 -29.74891
 -29.74895 -29.74861 -29.74879 -29.75045 -29.75315 -29.75811 -29.76408 -29.77471
 -29.79833 -29.79833 -29.79833 -29.79833 -29.79833 -29.79833 -29.79833 -29.79833
 -29.79833 -29.79833 -29.79833 -29.79834 -29.79832 -29.79831 -29.79840 -29.79818
 -29.79805 -29.79946 -29.80136 -29.80109 -29.80147 -29.80571 -29.81248 -29.82177
 -29.82492 -29.82492 -29.82492 -29.82492 -29.82492 -29.82492 -29.82492 -29.82492
 -29.82492 -29.82492 -29.82492 -29.82492 -29.82492 -29.82492 -29.82490 -29.82495
 -29.82498 -29.82470 -29.82521 -29.82703 -29.82901 -29.83141 -29.83448 -29.84148
 -29.83847 -29.83847 -29.83847 -29.83847 -29.83847 -29.83847 -29.83847 -29.83847
 -29.83847 -29.83847 -29.83847 -29.83847 -29.83847 -29.83847 -29.83847 -29.83847
 -29.83847 -29.83846 -29.83832 -29.83840 -29.83956 -29.84264 -29.84603 -29.85124
 -29.82723 -29.82723 -29.82723 -29.82723 -29.82723 -29.82723 -29.82723 -29.82723
 -29.82723 -29.82723 -29.82723 -29.82723 -29.82723 -29.82723 -29.82724 -29.82721
 -29.82719 -29.82736 -29.82715 -29.82680 -29.82804 -29.83136 -29.83358 -29.83536
 -29.80625 -29.80625 -29.80625 -29.80625 -29.80625 -29.80625 -29.80625 -29.80625
 -29.80625 -29.80625 -29.80625 -29.80625 -29.80625 -29.80625 -29.80625 -29.80625
 -29.80625 -29.80626 -29.80618 -29.80619 -29.80678 -29.80841 -29.80988 -29.81138
 -29.76106 -29.76106 -29.76106 -29.76106 -29.76106 -29.76106 -29.76106 -29.76106
 -29.76106 -29.76106 -29.76106 -29.76106 -29.76106 -29.76106 -29.76106 -29.76106
 -29.76106 -29.76104 -29.76111 -29.76114 -29.76074 -29.76125 -29.76304 -29.76403
 -29.68901 -29.68901 -29.68901 -29.68901 -29.68901 -29.68901 -29.68901 -29.68901
 -29.68901 -29.68901 -29.68901 -29.68901 -29.68901 -29.68901 -29.68901 -29.68901
 -29.68901 -29.68902 -29.68901 -29.68900 -29.68906 -29.68894 -29.68891 -29.69002
 -29.63564 -29.63564 -29.63564 -29.63564 -29.63564 -29.63564 -29.63564 -29.63564
 -29.63564 -29.63564 -29.63564 -29.63564 -29.63564 -29.63564 -29.63564 -29.63564
 -29.63564 -29.63564 -29.63565 -29.63565 -29.63563 -29.63568 -29.63572 -29.63547
 -29.57440 -29.57440 -29.57440 -29.57440 -29.57440 -29.57440 -29.57440 -29.57440
 -29.57440 -29.57440 -29.57440 -29.57440 -29.57440 -29.57440 -29.57440 -29.57440
 -29.57440 -29.57440 -29.57440 -29.57440 -29.57438 -29.57443 -29.57447 -29.57424
 -29.50355 -29.50355 -29.50355 -29.50355 -29.50355 -29.50355 -29.50355 -29.50355
 -29.50355 -29.50355 -29.50355 -29.50355 -29.50355 -29.50355 -29.50355 -29.50355
 -29.50355 -29.50355 -29.50355 -29.50354 -29.50359 -29.50343 -29.50324 -29.50384
 -29.45328 -29.45328 -29.45328 -29.45328 -29.45328 -29.45328 -29.45328 -29.45328
 -29.45328 -29.45328 -29.45328 -29.45328 -29.45328 -29.45328 -29.45328 -29.45328
 -29.45328 -29.45329 -29.45327 -29.45326 -29.45335 -29.45305 -29.45271 -29.45389
 -29.38244 -29.38244 -29.38244 -29.38244 -29.38244 -29.38244 -29.38244 -29.38244
 -29.38244 -29.38244 -29.38244 -29.38244 -29.38244 -29.38244 -29.38244 -29.38244
 -29.38243 -29.38245 -29.38242 -29.38240 -29.38256 -29.38204 -29.38148 -29.38349
 -29.29318 -29.29318 -29.29318 -29.29318 -29.29318 -29.29318 -29.29318 -29.29318
 -29.29318 -29.29318 -29.29318 -29.29318 -29.29318 -29.29318 -29.29318 -29.29318
 -29.29318 -29.29319 -29.29315 -29.29312 -29.29336 -29.29258 -29.29175 -29.29479
 -29.23439 -29.23439 -29.23439 -29.23439 -29.23439 -29.23439 -29.23439 -29.23439
 -29.23439 -29.23439 -29.23439 -29.23439 -29.23439 -29.23439 -29.23439 -29.23438
 -29.23438 -29.23441 -29.23435 -29.23431 -29.23461 -29.23366 -29.23264 -29.23637
 -29.17207 -29.17207 -29.17207 -29.17207 -29.17207 -29.17207 -29.17207 -29.17207
 -29.17207 -29.17207 -29.17207 -29.17207 -29.17207 -29.17207 -29.17207 -29.17206
 -29.17206 -29.17209 -29.17202 -29.17197 -29.17233 -29.17120 -29.16999 -29.17444
 -29.10122 -29.10122 -29.10122 -29.10122 -29.10122 -29.10122 -29.10122 -29.10122
 -29.10122 -29.10122 -29.10122 -29.10122 -29.10122 -29.10122 -29.10122 -29.10121
 -29.10121 -29.10125 -29.10117 -29.10111 -29.10153 -29.10019 -29.09876 -29.10404
---------------------/ IPRT= 4  / IGRD= 0  /--------/ Z1= 2   / DATE= 11/06/14
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
