   14   24   30    1   14     /SILICON            /GCR PROJECT      
--------------------------------------------------------------------------------
    4    2    2    1    2    2    4    3    4    2    2    1    2    1    1
--------------------------------------------------------------------------------
   8.00000   8.34783   8.69565   9.04348   9.39130   9.73913  10.08696  10.43478
  10.78261  11.13043  11.47826  11.82609  12.17391  12.52174  12.86957  13.21739
  13.56522  13.91304  14.26087  14.60870  14.95652  15.30435  15.65217  16.00000
  -0.69897  -0.53086  -0.36276  -0.19465  -0.02655   0.14156   0.30966   0.47777
   0.64587   0.81398   0.98209   1.15019   1.31830   1.48640   1.65451   1.82261
   1.99072   2.15882   2.32693   2.49504   2.66314   2.83125   2.99935   3.16746
   3.33556   3.50367   3.67177   3.83988   4.00799   4.17609
---------------------/ IPRT= 1  / IGRD= 0  /--------/ Z1= 1   / DATE= 15/03/13
 -29.98276 -29.92767 -29.85973 -29.77421 -29.66979 -29.54658 -29.40788 -29.26483
 -29.13902 -29.04878 -28.99282 -28.96370 -28.95013 -28.93986 -28.92959 -28.91933
 -30.31803 -30.30996 -30.30041 -30.28884 -30.27470 -30.25773 -30.23757 -30.21369
 -30.18503 -30.14946 -30.10427 -30.04727 -29.97905 -29.89676 -29.79890 -29.69909
 -29.61283 -29.55103 -29.51563 -29.49794 -29.48733 -29.47814 -29.46896 -29.45978
 -30.44078 -30.43635 -30.43058 -30.42317 -30.41460 -30.40399 -30.39159 -30.37733
 -30.35941 -30.33691 -30.30900 -30.27445 -30.23222 -30.18130 -30.12255 -30.06224
 -30.01099 -29.97706 -29.95884 -29.94896 -29.94101 -29.93338 -29.92576 -29.91814
 -30.43561 -30.43394 -30.43201 -30.42985 -30.42686 -30.42271 -30.41717 -30.41044
 -30.40302 -30.39317 -30.37976 -30.36348 -30.34454 -30.32187 -30.29502 -30.26836
 -30.24693 -30.23311 -30.22452 -30.21950 -30.21666 -30.21429 -30.21193 -30.20956
 -29.88542 -29.88963 -29.89327 -29.89637 -29.89932 -29.90230 -29.90497 -29.90706
 -29.90878 -29.91016 -29.91111 -29.91156 -29.91163 -29.91153 -29.91139 -29.91115
 -29.91081 -29.91047 -29.91032 -29.91002 -29.90936 -29.90862 -29.90788 -29.90713
 -29.15195 -29.15704 -29.16219 -29.16707 -29.17112 -29.17461 -29.17818 -29.18175
 -29.18414 -29.18719 -29.19111 -29.19322 -29.19490 -29.19748 -29.20046 -29.20162
 -29.20209 -29.20376 -29.20492 -29.20529 -29.20539 -29.20543 -29.20547 -29.20551
 -28.68527 -28.68961 -28.69485 -28.70108 -28.70599 -28.70837 -28.71131 -28.71622
 -28.71857 -28.72140 -28.72608 -28.72878 -28.73072 -28.73314 -28.73541 -28.73590
 -28.73649 -28.73880 -28.73936 -28.73881 -28.73875 -28.73884 -28.73893 -28.73901
 -28.42683 -28.43218 -28.43727 -28.44202 -28.44652 -28.45086 -28.45501 -28.45868
 -28.46141 -28.46395 -28.46680 -28.46951 -28.47173 -28.47362 -28.47544 -28.47668
 -28.47759 -28.47849 -28.47870 -28.47860 -28.47869 -28.47883 -28.47897 -28.47911
 -28.32901 -28.33462 -28.33991 -28.34481 -28.34930 -28.35334 -28.35719 -28.36087
 -28.36378 -28.36671 -28.36975 -28.37182 -28.37385 -28.37599 -28.37745 -28.37846
 -28.37926 -28.37983 -28.38002 -28.38030 -28.38100 -28.38181 -28.38262 -28.38343
 -28.34189 -28.34750 -28.35232 -28.35687 -28.36166 -28.36585 -28.36961 -28.37337
 -28.37689 -28.38010 -28.38290 -28.38513 -28.38692 -28.38829 -28.38936 -28.39094
 -28.39212 -28.39210 -28.39262 -28.39316 -28.39295 -28.39255 -28.39216 -28.39176
 -28.42882 -28.43465 -28.44009 -28.44502 -28.44951 -28.45337 -28.45737 -28.46180
 -28.46520 -28.46780 -28.47032 -28.47301 -28.47514 -28.47658 -28.47778 -28.47849
 -28.47919 -28.48017 -28.48038 -28.48019 -28.48025 -28.48037 -28.48049 -28.48061
 -28.56775 -28.57388 -28.57925 -28.58402 -28.58911 -28.59340 -28.59709 -28.60089
 -28.60470 -28.60716 -28.60889 -28.61241 -28.61458 -28.61559 -28.61803 -28.61847
 -28.61821 -28.61977 -28.62032 -28.62006 -28.62010 -28.62023 -28.62036 -28.62049
 -28.74134 -28.74685 -28.75256 -28.75775 -28.76247 -28.76745 -28.77127 -28.77384
 -28.77875 -28.78297 -28.78453 -28.78602 -28.78829 -28.79036 -28.79105 -28.79190
 -28.79323 -28.79427 -28.79448 -28.79435 -28.79438 -28.79444 -28.79450 -28.79457
 -28.93822 -28.94344 -28.94852 -28.95334 -28.95867 -28.96423 -28.96838 -28.97114
 -28.97584 -28.98067 -28.98299 -28.98289 -28.98462 -28.98725 -28.98704 -28.98887
 -28.99144 -28.99128 -28.99103 -28.99117 -28.99115 -28.99108 -28.99102 -28.99095
 -29.14887 -29.15456 -29.16003 -29.16512 -29.16949 -29.17393 -29.17830 -29.18217
 -29.18557 -29.18857 -29.19135 -29.19406 -29.19616 -29.19772 -29.19916 -29.19994
 -29.20056 -29.20155 -29.20183 -29.20167 -29.20165 -29.20168 -29.20170 -29.20173
 -29.36447 -29.37014 -29.37544 -29.38038 -29.38511 -29.38926 -29.39342 -29.39774
 -29.40101 -29.40410 -29.40713 -29.40884 -29.41076 -29.41304 -29.41440 -29.41533
 -29.41606 -29.41646 -29.41650 -29.41655 -29.41682 -29.41716 -29.41749 -29.41782
 -29.57800 -29.58295 -29.58814 -29.59309 -29.59686 -29.60084 -29.60513 -29.60909
 -29.61237 -29.61512 -29.61764 -29.62010 -29.62262 -29.62443 -29.62492 -29.62608
 -29.62732 -29.62720 -29.62690 -29.62744 -29.62892 -29.63062 -29.63232 -29.63402
 -29.77269 -29.77698 -29.78208 -29.78710 -29.79063 -29.79395 -29.79763 -29.80123
 -29.80395 -29.80664 -29.80991 -29.81307 -29.81486 -29.81543 -29.81609 -29.81720
 -29.81805 -29.81802 -29.81783 -29.81820 -29.81925 -29.82046 -29.82166 -29.82287
 -29.94999 -29.95514 -29.95864 -29.96256 -29.96921 -29.97087 -29.97272 -29.97957
 -29.98266 -29.98355 -29.98555 -29.98783 -29.98742 -29.98725 -29.99175 -29.99289
 -29.99114 -29.99126 -29.99157 -29.99113 -29.99005 -29.98883 -29.98761 -29.98640
 -30.12653 -30.13259 -30.13442 -30.13719 -30.14712 -30.14706 -30.14705 -30.15731
 -30.16082 -30.15983 -30.16046 -30.16179 -30.15911 -30.15822 -30.16672 -30.16790
 -30.16344 -30.16371 -30.16455 -30.16327 -30.15998 -30.15625 -30.15252 -30.14879
 -30.30306 -30.31004 -30.31020 -30.31182 -30.32504 -30.32326 -30.32137 -30.33504
 -30.33897 -30.33611 -30.33536 -30.33574 -30.33079 -30.32919 -30.34170 -30.34291
 -30.33575 -30.33617 -30.33753 -30.33540 -30.32991 -30.32367 -30.31743 -30.31119
 -30.47959 -30.48750 -30.48598 -30.48644 -30.50295 -30.49946 -30.49570 -30.51278
 -30.51713 -30.51238 -30.51027 -30.50970 -30.50248 -30.50016 -30.51667 -30.51792
 -30.50805 -30.50863 -30.51051 -30.50754 -30.49985 -30.49110 -30.48234 -30.47359
 -30.65612 -30.66495 -30.66176 -30.66107 -30.68086 -30.67566 -30.67002 -30.69052
